camp_airport_dist_km,AirportID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TzDatabaseTimezone,Type,team,city_camp,country_camp,camp_name,camp_lat,camp_long
69.27559767181552,3750,Northeast Philadelphia Airport,Philadelphia,USA,PNE,KPNE,40.081902,-75.010597,120,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
12.524544674890869,3752,Philadelphia International Airport,Philadelphia,USA,PHL,KPHL,39.87189865112305,-75.24109649658203,36,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
16.936007724110866,3759,John Glenn Columbus International Airport,Columbus,USA,CMH,KCMH,39.998001,-82.891899,815,-5,A,America/New_York,airport,Ecuador,Columbus,USA,Columbus Crew Performance Centre,39.857,-82.967
15.254606689009357,3765,Chandler Municipal Airport,Chandler,USA,\N,KCHD,33.2691,-111.810997,1243,-7,A,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
56.78570638473677,3781,North Central State Airport,Smithfield,USA,SFZ,KSFZ,41.9207992554,-71.49140167239999,441,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
3.6282052543013594,3781,North Central State Airport,Smithfield,USA,SFZ,KSFZ,41.9207992554,-71.49140167239999,441,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
39.38962131503648,3783,Moffett Federal Airfield,Mountain View,USA,NUQ,KNUQ,37.4161,-122.049004,32,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
13.19565683848514,3783,Moffett Federal Airfield,Mountain View,USA,NUQ,KNUQ,37.4161,-122.049004,32,-8,A,America/Los_Angeles,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
21.093965835266225,3789,Mac Dill Air Force Base,Tampa,USA,MCF,KMCF,27.84930038,-82.52120209,14,-5,A,America/New_York,airport,Cape Verde,Tampa,USA,Waters Sportsplex,28.039,-82.52
54.46382699337453,3791,Opa-locka Executive Airport,Miami,USA,OPF,KOPF,25.907,-80.278397,8,-5,A,America/New_York,airport,Curaçao,Boca Raton,USA,Florida Atlantic University,26.3705,-80.102
28.698291352338092,3797,John F Kennedy International Airport,New York,USA,JFK,KJFK,40.63980103,-73.77890015,13,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
67.7367219031471,3797,John F Kennedy International Airport,New York,USA,JFK,KJFK,40.63980103,-73.77890015,13,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
56.88400544481198,3797,John F Kennedy International Airport,New York,USA,JFK,KJFK,40.63980103,-73.77890015,13,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
41.48956086288122,3799,Riverside Municipal Airport,Riverside,USA,RAL,KRAL,33.95190048,-117.4449997,819,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
54.62647910789923,3800,Sherman Army Air Field,Fort Leavenworth,USA,FLV,KFLV,39.3683013916,-94.9147033691,772,-6,A,America/Chicago,airport,Algeria,Kansas City,USA,University of Kansas,38.9543,-95.2558
45.024645776952205,3800,Sherman Army Air Field,Fort Leavenworth,USA,FLV,KFLV,39.3683013916,-94.9147033691,772,-6,A,America/Chicago,airport,Argentina,Kansas City,USA,Sporting KC Training Centre,38.9714,-94.8113
50.057104167486266,3800,Sherman Army Air Field,Fort Leavenworth,USA,FLV,KFLV,39.3683013916,-94.9147033691,772,-6,A,America/Chicago,airport,England,Kansas City,USA,Swope Soccer Village,39.0247,-94.5394
35.88034916671324,3800,Sherman Army Air Field,Fort Leavenworth,USA,FLV,KFLV,39.3683013916,-94.9147033691,772,-6,A,America/Chicago,airport,Netherlands,Kansas City,USA,KC Current Training Facility,39.149,-94.609
45.3329771891437,3803,Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,USA,NXX,KNXX,40.19979858,-75.14820099,358,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
61.19225489671351,3812,Lakehurst Maxfield Field Airport,Lakehurst,USA,NEL,KNEL,40.03329849,-74.353302,101,-5,A,America/New_York,airport,Haiti,New York New Jersey,USA,Stockton University,39.501,-74.535
55.00190441923252,3812,Lakehurst Maxfield Field Airport,Lakehurst,USA,NEL,KNEL,40.03329849,-74.353302,101,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
50.26737436053511,3815,March ARB Airport,Riverside,USA,RIV,KRIV,33.880699,-117.259003,1536,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
45.42088506170533,3822,Snohomish County (Paine Field) Airport,Everett,USA,PAE,KPAE,47.90629959,-122.2819977,606,-8,A,America/Los_Angeles,airport,Belgium,Renton,USA,Seattle Sounders FC Performance Centre and Clubhouse,47.4995,-122.227
1.0551588225263295,3831,Boca Raton Airport,Boca Raton,USA,BCT,KBCT,26.3784999847,-80.1076965332,13,-5,A,America/New_York,airport,Curaçao,Boca Raton,USA,Florida Atlantic University,26.3705,-80.102
57.107517165023715,3831,Boca Raton Airport,Boca Raton,USA,BCT,KBCT,26.3784999847,-80.1076965332,13,-5,A,America/New_York,airport,Portugal,Palm Beach Gardens,USA,Gardens North County District Park,26.8915,-80.135
38.32210966874642,3833,Quantico MCAF /Turner field,Quantico,USA,\N,KNYG,38.50170135,-77.30529785,10,-5,A,America/New_York,airport,Croatia,Alexandria,USA,Episcopal High School,38.808,-77.103
35.26525128902909,3843,Topeka Regional Airport - Forbes Field,Topeka,USA,FOE,KFOE,38.950901031499995,-95.6635971069,1078,-6,A,America/Chicago,airport,Algeria,Kansas City,USA,University of Kansas,38.9543,-95.2558
55.50127435361891,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,USA,BWI,KBWI,39.1754,-76.668297,146,-5,A,America/New_York,airport,Croatia,Alexandria,USA,Episcopal High School,38.808,-77.103
25.914084140255326,3859,New Castle Airport,Wilmington,USA,ILG,KILG,39.67869949,-75.60649872,80,-5,A,America/New_York,airport,Ivory Coast,Philadelphie,USA,Philadelphia Union,39.8322,-75.3784
11.762108372890971,3867,John Wayne Airport-Orange County Airport,Santa Ana,USA,SNA,KSNA,33.67570114,-117.8679962,56,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
8.280590108139045,3876,Charlotte Douglas International Airport,Charlotte,USA,CLT,KCLT,35.2140007019043,-80.94309997558594,748,-5,A,America/New_York,airport,Scotland,Charlotte,USA,Charlotte FC,35.2253,-80.853
52.780008964800885,3883,Mc Minnville Municipal Airport,Mackminnville,USA,\N,KMMV,45.19440079,-123.1360016,163,-8,A,America/Los_Angeles,airport,Jordan,Portland,USA,University of Portland,45.572,-122.7265
1.5733040610096611,3949,Santa Barbara Municipal Airport,Santa Barbara,USA,SBA,KSBA,34.42620087,-119.8399963,13,-8,A,America/Los_Angeles,airport,Austria,Goleta,USA,UC Santa Barbara - Harder Stadium,34.4128,-119.8455
16.51806337366192,3949,Santa Barbara Municipal Airport,Santa Barbara,USA,SBA,KSBA,34.42620087,-119.8399963,13,-8,A,America/Los_Angeles,airport,Qatar,Santa Barbara,USA,Westmont College,34.4427,-119.661
10.781822927812607,3993,Downtown-Manhattan/Wall St Heliport,New York,USA,JRB,KJRB,40.70119858,-74.00900269,7,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
48.37189341472136,3993,Downtown-Manhattan/Wall St Heliport,New York,USA,JRB,KJRB,40.70119858,-74.00900269,7,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
41.00330605160538,3993,Downtown-Manhattan/Wall St Heliport,New York,USA,JRB,KJRB,40.70119858,-74.00900269,7,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
30.964745165893774,4008,Piedmont Triad International Airport,Greensboro,USA,GSO,KGSO,36.097801208496094,-79.93730163574219,925,-5,A,America/New_York,airport,Germany,Winston-Salem,USA,Wake Forest University,36.1352,-80.2789
12.058683596886741,4008,Piedmont Triad International Airport,Greensboro,USA,GSO,KGSO,36.097801208496094,-79.93730163574219,925,-5,A,America/New_York,airport,Norway,Greensboro,USA,UNC Greensboro,36.0688,-79.808
62.78296799859741,4011,Manchester-Boston Regional Airport,Manchester NH,USA,MHT,KMHT,42.932598,-71.435699,266,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
58.04362549679468,4016,Roanoke–Blacksburg Regional Airport,Roanoke VA,USA,ROA,KROA,37.3255,-79.975403,1175,-5,A,America/New_York,airport,Iraq,Greenbrier County,USA,The Greenbrier Sports Performance Centre,37.781,-80.297
50.97178041338278,4065,David Wayne Hooks Memorial Airport,Houston,USA,DWH,KDWH,30.0618000031,-95.5528030396,152,-6,A,America/Chicago,airport,DR Congo,Houston,USA,Houston Training Centre,29.628,-95.382
40.765281039709684,4088,Mc Clellan-Palomar Airport,Carlsbad,USA,CLD,KCRQ,33.12829971,-117.2799988,331,-8,A,America/Los_Angeles,airport,New Zealand,San Diego,USA,University of San Diego - Torero Stadium,32.77,-117.1875
20.490933164168514,4088,Mc Clellan-Palomar Airport,Carlsbad,USA,CLD,KCRQ,33.12829971,-117.2799988,331,-8,A,America/Los_Angeles,airport,Switzerland,San Diego,USA,SDJA,32.9481,-117.234
26.540715825984,4220,Sugar Land Regional Airport,Sugar Land,USA,SGR,KSGR,29.622299194336,-95.65650177002,82,-6,A,America/Chicago,airport,DR Congo,Houston,USA,Houston Training Centre,29.628,-95.382
35.13904012722486,4226,West Houston Airport,Houston,USA,IWS,KIWS,29.818199157699997,-95.6725997925,111,-6,A,America/Chicago,airport,DR Congo,Houston,USA,Houston Training Centre,29.628,-95.382
60.26289654447987,4293,Charles B. Wheeler Downtown Airport,Kansas City,USA,MKC,KMKC,39.123199462890625,-94.5927963256836,759,-6,A,America/Chicago,airport,Algeria,Kansas City,USA,University of Kansas,38.9543,-95.2558
25.317215361787447,4293,Charles B. Wheeler Downtown Airport,Kansas City,USA,MKC,KMKC,39.123199462890625,-94.5927963256836,759,-6,A,America/Chicago,airport,Argentina,Kansas City,USA,Sporting KC Training Centre,38.9714,-94.8113
11.883050564638285,4293,Charles B. Wheeler Downtown Airport,Kansas City,USA,MKC,KMKC,39.123199462890625,-94.5927963256836,759,-6,A,America/Chicago,airport,England,Kansas City,USA,Swope Soccer Village,39.0247,-94.5394
3.191180931300375,4293,Charles B. Wheeler Downtown Airport,Kansas City,USA,MKC,KMKC,39.123199462890625,-94.5927963256836,759,-6,A,America/Chicago,airport,Netherlands,Kansas City,USA,KC Current Training Facility,39.149,-94.609
1.0681337687542698,4298,El Toro Marine Corps Air Station,Santa Ana,USA,NZJ,KNZJ,33.67610168457031,-117.7310028076172,383,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
11.579668236371575,5500,Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,CYHC,49.2943992615,-123.111000061,0,-8,A,America/Vancouver,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
31.644305730160433,5613,Los Alamitos Army Air Field,Solwesi,Zambia,\N,KSLI,33.79000092,-118.052002,32,-8,U,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
54.91716540019841,5737,New Bedford Regional Airport,New Bedford,USA,EWB,KEWB,41.67610168457031,-70.95690155029297,80,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
55.53604231741973,6426,Worcester Regional Airport,Worcester,USA,ORH,KORH,42.26729965209961,-71.87570190429688,1009,-5,A,America/New_York,airport,France,Boston,USA,Bentley University,42.3905,-71.221
48.00976598344991,6426,Worcester Regional Airport,Worcester,USA,ORH,KORH,42.26729965209961,-71.87570190429688,1009,-5,A,America/New_York,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
40.432809350073406,6445,Bremerton National Airport,Bremerton,USA,PWT,KPWT,47.490200042725,-122.76499938965,444,-8,A,America/Los_Angeles,airport,Belgium,Renton,USA,Seattle Sounders FC Performance Centre and Clubhouse,47.4995,-122.227
21.135210762613042,6455,Berkley Structures Heliport,Pagerungan,Indonesia,\N,WA19,47.682043,-122.148456,50,-8,N,America/Los_Angeles,airport,Belgium,Renton,USA,Seattle Sounders FC Performance Centre and Clubhouse,47.4995,-122.227
31.401953917707242,6481,Fullerton Municipal Airport,Fullerton,USA,FUL,KFUL,33.8720016479,-117.980003357,96,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
22.29346074346196,6482,Concord-Padgett Regional Airport,Concord,USA,USA,KJQF,35.387798,-80.709099,705,-5,A,America/New_York,airport,Scotland,Charlotte,USA,Charlotte FC,35.2253,-80.853
5.857711394178107,6505,Phoenix-Mesa-Gateway Airport,Mesa,USA,AZA,KIWA,33.30780029,-111.6549988,1382,-7,N,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
63.17334149067295,6826,Burnet Municipal Kate Craddock Field,Bamburi,Kenya,\N,KBMQ,30.73889923095703,-98.23860168457033,1284,-6,U,America/Chicago,airport,Saudi Arabia,Austin,USA,Austin FC Stadium,30.3881,-97.7196
52.105036137871096,6829,Oceanside Municipal Airport,Fraser Island,Australia,OCN,KOKB,33.217300415039,-117.35399627686,28,-8,O,America/Los_Angeles,airport,New Zealand,San Diego,USA,University of San Diego - Torero Stadium,32.77,-117.1875
31.953346936811837,6829,Oceanside Municipal Airport,Fraser Island,Australia,OCN,KOKB,33.217300415039,-117.35399627686,28,-8,O,America/Los_Angeles,airport,Switzerland,San Diego,USA,SDJA,32.9481,-117.234
61.95008788530427,6829,Oceanside Municipal Airport,Fraser Island,Australia,OCN,KOKB,33.217300415039,-117.35399627686,28,-8,O,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
36.64514885212075,6948,NAS Fort Worth JRB/Carswell Field,Dallas,USA,FWH,KNFW,32.76919937,-97.4414978,650,-6,A,America/Chicago,airport,Czechia,Dallas,USA,Mansfield Multipurpose Stadium,32.555,-97.144
12.447350812438454,6958,Greenbrier Valley Airport,Lewisburg,USA,LWB,KLWB,37.8582992554,-80.3994979858,2302,-5,U,America/New_York,airport,Iraq,Greenbrier County,USA,The Greenbrier Sports Performance Centre,37.781,-80.297
63.20664950159744,6961,Oxnard Airport,Oxnard,USA,OXR,KOXR,34.200801849365,-119.20700073242,45,-8,A,America/Los_Angeles,airport,Austria,Goleta,USA,UC Santa Barbara - Harder Stadium,34.4128,-119.8455
49.616135150386775,6961,Oxnard Airport,Oxnard,USA,OXR,KOXR,34.200801849365,-119.20700073242,45,-8,A,America/Los_Angeles,airport,Qatar,Santa Barbara,USA,Westmont College,34.4427,-119.661
69.21948802522105,7025,Catalina Airport,Catalina Island,USA,AVX,KAVX,33.4049,-118.416,1602,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
57.30296675064238,7053,Zamperini Field,Torrance,USA,TOA,KTOA,33.803398132324,-118.33999633789,103,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
64.60851670802546,7083,Orcas Island Airport,Eastsound,USA,ESD,KORS,48.7081985474,-122.910003662,31,-8,A,America/Los_Angeles,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
64.77624566321754,7126,Phoenix Goodyear Airport,Goodyear,USA,GYR,KGYR,33.4225006104,-112.375999451,968,-7,N,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
51.225188104212826,7268,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,CAC8,49.1833000183,-123.949996948,0,-8,A,America/Vancouver,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
46.91260364791092,7269,Ganges Seaplane Base,Ganges,Canada,YGG,CAX6,48.8545,-123.4969,0,-8,A,America/Vancouver,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
25.694490386234143,7273,Boundary Bay Airport,Boundary Bay,Canada,YDT,CZBB,49.0742,-123.012001,6,-8,A,America/Vancouver,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
47.817205321699475,7274,Langley Airport,Langley Township,Canada,YLY,CYNJ,49.10079956049999,-122.630996704,34,-8,A,America/Vancouver,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
32.28711088171769,7494,Rock Hill - York County Airport,Rock Hill,USA,RKH,KUZA,34.9878006,-81.05719757,666,-5,A,America/New_York,airport,Scotland,Charlotte,USA,Charlotte FC,35.2253,-80.853
21.626626564133463,7497,Fulton County Airport Brown Field,Atlanta,USA,FTY,KFTY,33.7790985107,-84.5214004517,841,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
26.369665736432324,7511,The Ohio State University Airport - Don Scott Field,Columbus,USA,OSU,KOSU,40.0798,-83.072998,905,-5,U,America/New_York,airport,Ecuador,Columbus,USA,Columbus Crew Performance Centre,39.857,-82.967
54.24373408545245,7513,Addison Airport,Addison,USA,ADS,KADS,32.9686012268,-96.8364028931,644,-6,A,America/Chicago,airport,Czechia,Dallas,USA,Mansfield Multipurpose Stadium,32.555,-97.144
20.68253314592929,7513,Addison Airport,Addison,USA,ADS,KADS,32.9686012268,-96.8364028931,644,-6,A,America/Chicago,airport,Sweden,Dallas,USA,FC Dallas Stadium,33.1546,-96.835
42.932865271557255,7579,Provo Municipal Airport,Provo,USA,PVU,KPVU,40.219200134277,-111.72299957275,4497,-7,A,America/Denver,airport,Bosnia and Herzegovina,Sandy,USA,RSL Stadium,40.5829,-111.8932
33.717838187210944,7629,Livermore Municipal Airport,Livermore,USA,LVK,KLVK,37.6934013367,-121.819999695,400,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
39.796806037631,7629,Livermore Municipal Airport,Livermore,USA,LVK,KLVK,37.6934013367,-121.819999695,400,-8,A,America/Los_Angeles,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
36.53008477981909,7649,Scottsdale Airport,Scottsdale,USA,SCF,KSDL,33.622898101807,-111.91100311279,1510,-7,A,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
26.99060863933993,7654,DeKalb Peachtree Airport,Atlanta,USA,PDK,KPDK,33.8755989075,-84.3020019531,1003,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
33.37650739675522,7656,Witham Field,Stuart,USA,SUA,KSUA,27.18169975,-80.22109985,16,-5,A,America/New_York,airport,Portugal,Palm Beach Gardens,USA,Gardens North County District Park,26.8915,-80.135
30.40004923382527,7657,Morristown Municipal Airport,Morristown,USA,MMU,KMMU,40.79940032958984,-74.41490173339844,187,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
20.232291523395066,7657,Morristown Municipal Airport,Morristown,USA,MMU,KMMU,40.79940032958984,-74.41490173339844,187,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
30.67000770333586,7657,Morristown Municipal Airport,Morristown,USA,MMU,KMMU,40.79940032958984,-74.41490173339844,187,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
51.980152199725,7658,Napa County Airport,Napa,USA,APC,KAPC,38.2132,-122.280998,35,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
14.028084315228005,7659,Brown Field Municipal Airport,San Diego,USA,SDM,KSDM,32.572299957275,-116.98000335693,526,-8,A,America/Los_Angeles,airport,Iran,Tijuana,MEX,Centro Xoloitzcuintle,32.4793,-116.8789
29.333934005581263,7659,Brown Field Municipal Airport,San Diego,USA,SDM,KSDM,32.572299957275,-116.98000335693,526,-8,A,America/Los_Angeles,airport,New Zealand,San Diego,USA,University of San Diego - Torero Stadium,32.77,-117.1875
48.065130887471476,7659,Brown Field Municipal Airport,San Diego,USA,SDM,KSDM,32.572299957275,-116.98000335693,526,-8,A,America/Los_Angeles,airport,Switzerland,San Diego,USA,SDJA,32.9481,-117.234
56.65426120444629,7663,Palm Beach County Glades Airport,Pahokee,USA,PHK,KPHK,26.78499985,-80.69339752,16,-5,A,America/New_York,airport,Portugal,Palm Beach Gardens,USA,Gardens North County District Park,26.8915,-80.135
66.37479602261459,7670,San Bernardino International Airport,San Bernardino,USA,SBD,KSBD,34.0954017639,-117.23500061,1159,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
26.94596546788741,7683,San Carlos Airport,San Carlos,USA,SQL,KSQL,37.511901855469,-122.25,5,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
33.85592197526386,7683,San Carlos Airport,San Carlos,USA,SQL,KSQL,37.511901855469,-122.25,5,-8,A,America/Los_Angeles,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
39.545859138259786,7693,Gillespie Field,El Cajon,USA,SEE,KSEE,32.826198577881,-116.97200012207,388,-8,A,America/Los_Angeles,airport,Iran,Tijuana,MEX,Centro Xoloitzcuintle,32.4793,-116.8789
21.089574108122214,7693,Gillespie Field,El Cajon,USA,SEE,KSEE,32.826198577881,-116.97200012207,388,-8,A,America/Los_Angeles,airport,New Zealand,San Diego,USA,University of San Diego - Torero Stadium,32.77,-117.1875
27.96840115593206,7693,Gillespie Field,El Cajon,USA,SEE,KSEE,32.826198577881,-116.97200012207,388,-8,A,America/Los_Angeles,airport,Switzerland,San Diego,USA,SDJA,32.9481,-117.234
5.4926605090579255,7712,Cobb County-Mc Collum Field,Atlanta,USA,\N,KRYY,34.01319885,-84.59860229,1040,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
5.737188148156617,7729,West 30th St. Heliport,New York,USA,JRA,KJRA,40.754501,-74.007103,7,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
49.31866475551998,7729,West 30th St. Heliport,New York,USA,JRA,KJRA,40.754501,-74.007103,7,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
44.27730274150884,7729,West 30th St. Heliport,New York,USA,JRA,KJRA,40.754501,-74.007103,7,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
49.53475923609765,7732,Lakeland Linder International Airport,Lakeland,USA,LAL,KLAL,27.988899,-82.018602,142,-5,A,America/New_York,airport,Cape Verde,Tampa,USA,Waters Sportsplex,28.039,-82.52
57.7768744097412,7769,French Valley Airport,Murrieta-Temecula,USA,RBK,KF70,33.5741996765,-117.127998352,1350,-8,A,America/Los_Angeles,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
42.560432168454554,7820,Brampton Airport,Brampton,Canada,\N,CNC3,43.7602996826,-79.875,935,-5,A,America/Toronto,airport,Panama,New Tecumseth,CAN,Nottawasaga Training Site,44.143,-79.866
12.97299382162103,7846,Arlington Municipal Airport,Arlington,USA,\N,KGKY,32.66389846801758,-97.09429931640624,628,-6,A,America/Chicago,airport,Czechia,Dallas,USA,Mansfield Multipurpose Stadium,32.555,-97.144
59.69172171987887,7846,Arlington Municipal Airport,Arlington,USA,\N,KGKY,32.66389846801758,-97.09429931640624,628,-6,A,America/Chicago,airport,Sweden,Dallas,USA,FC Dallas Stadium,33.1546,-96.835
56.22213677961046,7847,Gwinnett County Briscoe Field,Lawrenceville,USA,LZU,KLZU,33.97809982,-83.96240234,1061,-5,A,America/New_York,airport,Uzbekistan,Atlanta,USA,Atlanta United Training Centre,33.969,-84.572
30.027913031298045,7859,Burlington Alamance Regional Airport,Burlington,USA,\N,KBUY,36.04850006103515,-79.47489929199219,617,-5,A,America/New_York,airport,Norway,Greensboro,USA,UNC Greensboro,36.0688,-79.808
34.480576134567414,7869,New Century Aircenter Airport,Olathe,USA,JCI,KIXD,38.8308982849,-94.890296936,1087,-6,A,America/Chicago,airport,Algeria,Kansas City,USA,University of Kansas,38.9543,-95.2558
17.053201976477155,7869,New Century Aircenter Airport,Olathe,USA,JCI,KIXD,38.8308982849,-94.890296936,1087,-6,A,America/Chicago,airport,Argentina,Kansas City,USA,Sporting KC Training Centre,38.9714,-94.8113
37.22536528865118,7869,New Century Aircenter Airport,Olathe,USA,JCI,KIXD,38.8308982849,-94.890296936,1087,-6,A,America/Chicago,airport,England,Kansas City,USA,Swope Soccer Village,39.0247,-94.5394
42.92061851678825,7869,New Century Aircenter Airport,Olathe,USA,JCI,KIXD,38.8308982849,-94.890296936,1087,-6,A,America/Chicago,airport,Netherlands,Kansas City,USA,KC Current Training Facility,39.149,-94.609
29.28117734444141,7888,Buchanan Field,Concord,USA,CCR,KCCR,37.9897003174,-122.056999207,26,-8,A,America/Los_Angeles,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
34.14113534291036,7925,Philip Billard Municipal Airport,Topeka,USA,TOP,KTOP,39.068698883057,-95.622497558594,881,-6,A,America/Chicago,airport,Algeria,Kansas City,USA,University of Kansas,38.9543,-95.2558
25.874359761691224,7930,Smyrna Airport,Smyrna,USA,MQY,KMQY,36.0089988708,-86.5201034546,543,-6,A,America/Chicago,airport,Japan,Nashville,USA,Nashville SC,36.13,-86.766
56.24969868285482,7931,Franklin County Airport,Sewanee,USA,UOS,KUOS,35.205101013184,-85.898101806641,1953,-6,A,America/Chicago,airport,Spain,Chattanooga,USA,Baylor School,35.0822,-85.298
22.904995699522964,7935,Collin County Regional At Mc Kinney Airport,DALLAS,USA,\N,KTKI,33.17789841,-96.59049988,585,-6,A,America/Chicago,airport,Sweden,Dallas,USA,FC Dallas Stadium,33.1546,-96.835
62.148756220310396,7938,Southwest Washington Regional Airport,Kelso,USA,KLS,KKLS,46.11800003049999,-122.898002625,20,-8,A,America/Los_Angeles,airport,Jordan,Portland,USA,University of Portland,45.572,-122.7265
45.171157020398766,7980,Casa Grande Municipal Airport,Casa Grande,USA,CGZ,KCGZ,32.954899,-111.766998,1464,-7,U,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
60.83765607466831,7981,Mobile Airport,Mobile,USA,\N,1AZ0,33.111900329589844,-112.2689971923828,1261,-7,U,America/Phoenix,airport,Türkiye,Mesa,USA,Arizona Athletic Grounds,33.355,-111.683
21.258614864120215,7990,Essex County Airport,Caldwell,USA,CDW,KCDW,40.875198364300005,-74.2814025879,173,-5,A,America/New_York,airport,Brazil,New York New Jersey,USA,Columbia Park Training Facility,40.792,-74.0539
34.16605071191115,7990,Essex County Airport,Caldwell,USA,CDW,KCDW,40.875198364300005,-74.2814025879,173,-5,A,America/New_York,airport,Morocco,New York New Jersey,USA,The Pingry School,40.668,-74.581
41.142172127268005,7990,Essex County Airport,Caldwell,USA,CDW,KCDW,40.875198364300005,-74.2814025879,173,-5,A,America/New_York,airport,Senegal,New York New Jersey,USA,Rutgers University,40.524,-74.435
