"REF_DATE","GEO","DGUID","Air passenger traffic","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Déline, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65780607","5093.2","","x","","","0"
"2011","Déline, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65780608","5093.3","","x","","","0"
"2011","Déline, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65780609","5093.4","","x","","","0"
"2011","Déline, Northwest Territories","","Domestic sector","Number","223","units","0","v65780610","5093.5","","x","","","0"
"2011","Déline, Northwest Territories","","Transborder sector","Number","223","units","0","v65780611","5093.6","0","","","","0"
"2011","Déline, Northwest Territories","","Other International sector","Number","223","units","0","v65780612","5093.7","0","","","","0"
"2011","Déline, Northwest Territories","","Passenger flights","Number","223","units","0","v65780613","5093.8","","x","","","0"
"2011","Diavik, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v78991534","6298.1","0","","","","0"
"2011","Diavik, Northwest Territories","","Passengers enplaned","Number","223","units","0","v78991535","6298.2","0","","","","0"
"2011","Diavik, Northwest Territories","","Passengers deplaned","Number","223","units","0","v78991536","6298.3","0","","","","0"
"2011","Diavik, Northwest Territories","","Total, passenger sector","Number","223","units","0","v78991537","6298.4","0","","","","0"
"2011","Diavik, Northwest Territories","","Domestic sector","Number","223","units","0","v78991538","6298.5","0","","","","0"
"2011","Diavik, Northwest Territories","","Transborder sector","Number","223","units","0","v78991539","6298.6","0","","","","0"
"2011","Diavik, Northwest Territories","","Other International sector","Number","223","units","0","v78991540","6298.7","0","","","","0"
"2011","Diavik, Northwest Territories","","Passenger flights","Number","223","units","0","v78991541","6298.8","","x","","","0"
"2011","Fort Good Hope, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780486","5024.1","","x","","","0"
"2011","Fort Good Hope, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65780487","5024.2","","x","","","0"
"2011","Fort Good Hope, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65780488","5024.3","","x","","","0"
"2011","Fort Good Hope, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65780489","5024.4","","x","","","0"
"2011","Fort Good Hope, Northwest Territories","","Domestic sector","Number","223","units","0","v65780490","5024.5","","x","","","0"
"2011","Fort Good Hope, Northwest Territories","","Transborder sector","Number","223","units","0","v65780491","5024.6","0","","","","0"
"2011","Fort Good Hope, Northwest Territories","","Other International sector","Number","223","units","0","v65780492","5024.7","0","","","","0"
"2011","Fort Good Hope, Northwest Territories","","Passenger flights","Number","223","units","0","v65780493","5024.8","","x","","","0"
"2011","Fort McPherson, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778814","44.1","","x","","","0"
"2011","Fort McPherson, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65778815","44.2","","x","","","0"
"2011","Fort McPherson, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65778816","44.3","","x","","","0"
"2011","Fort McPherson, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65778817","44.4","","x","","","0"
"2011","Fort McPherson, Northwest Territories","","Domestic sector","Number","223","units","0","v65778818","44.5","","x","","","0"
"2011","Fort McPherson, Northwest Territories","","Transborder sector","Number","223","units","0","v65778819","44.6","0","","","","0"
"2011","Fort McPherson, Northwest Territories","","Other International sector","Number","223","units","0","v65778820","44.7","0","","","","0"
"2011","Fort McPherson, Northwest Territories","","Passenger flights","Number","223","units","0","v65778821","44.8","","x","","","0"
"2011","Fort Simpson, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778726","33.1","","x","","","0"
"2011","Fort Simpson, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65778727","33.2","","x","","","0"
"2011","Fort Simpson, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65778728","33.3","","x","","","0"
"2011","Fort Simpson, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65778729","33.4","","x","","","0"
"2011","Fort Simpson, Northwest Territories","","Domestic sector","Number","223","units","0","v65778730","33.5","","x","","","0"
"2011","Fort Simpson, Northwest Territories","","Transborder sector","Number","223","units","0","v65778731","33.6","0","","","","0"
"2011","Fort Simpson, Northwest Territories","","Other International sector","Number","223","units","0","v65778732","33.7","0","","","","0"
"2011","Fort Simpson, Northwest Territories","","Passenger flights","Number","223","units","0","v65778733","33.8","","x","","","0"
"2011","Fort Smith, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778742","35.1","","x","","","0"
"2011","Fort Smith, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65778743","35.2","","x","","","0"
"2011","Fort Smith, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65778744","35.3","","x","","","0"
"2011","Fort Smith, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65778745","35.4","","x","","","0"
"2011","Fort Smith, Northwest Territories","","Domestic sector","Number","223","units","0","v65778746","35.5","","x","","","0"
"2011","Fort Smith, Northwest Territories","","Transborder sector","Number","223","units","0","v65778747","35.6","0","","","","0"
"2011","Fort Smith, Northwest Territories","","Other International sector","Number","223","units","0","v65778748","35.7","0","","","","0"
"2011","Fort Smith, Northwest Territories","","Passenger flights","Number","223","units","0","v65778749","35.8","","x","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780894","5203.1","","x","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65780895","5203.2","","x","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65780896","5203.3","","x","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65780897","5203.4","","x","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Domestic sector","Number","223","units","0","v65780898","5203.5","","x","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Transborder sector","Number","223","units","0","v65780899","5203.6","0","","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Other International sector","Number","223","units","0","v65780900","5203.7","0","","","","0"
"2011","Gamèti/Rae Lakes, Northwest Territories","","Passenger flights","Number","223","units","0","v65780901","5203.8","","x","","","0"
"2011","Hay River, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778630","20.1","25054","","","","0"
"2011","Hay River, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65778631","20.2","12693","","","","0"
"2011","Hay River, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65778632","20.3","12361","","","","0"
"2011","Hay River, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65778633","20.4","25054","","","","0"
"2011","Hay River, Northwest Territories","","Domestic sector","Number","223","units","0","v65778634","20.5","25054","","","","0"
"2011","Hay River, Northwest Territories","","Transborder sector","Number","223","units","0","v65778635","20.6","0","","","","0"
"2011","Hay River, Northwest Territories","","Other International sector","Number","223","units","0","v65778636","20.7","0","","","","0"
"2011","Hay River, Northwest Territories","","Passenger flights","Number","223","units","0","v65778637","20.8","3104","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778606","17.1","58355","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65778607","17.2","29002","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65778608","17.3","29353","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65778609","17.4","58355","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Domestic sector","Number","223","units","0","v65778610","17.5","58355","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Transborder sector","Number","223","units","0","v65778611","17.6","0","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Other International sector","Number","223","units","0","v65778612","17.7","0","","","","0"
"2011","Inuvik/Mike Zubko, Northwest Territories","","Passenger flights","Number","223","units","0","v65778613","17.8","5170","","","","0"
"2011","Lutselk'e, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780926","5209.1","","x","","","0"
"2011","Lutselk'e, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65780927","5209.2","","x","","","0"
"2011","Lutselk'e, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65780928","5209.3","","x","","","0"
"2011","Lutselk'e, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65780929","5209.4","","x","","","0"
"2011","Lutselk'e, Northwest Territories","","Domestic sector","Number","223","units","0","v65780930","5209.5","","x","","","0"
"2011","Lutselk'e, Northwest Territories","","Transborder sector","Number","223","units","0","v65780931","5209.6","0","","","","0"
"2011","Lutselk'e, Northwest Territories","","Other International sector","Number","223","units","0","v65780932","5209.7","0","","","","0"
"2011","Lutselk'e, Northwest Territories","","Passenger flights","Number","223","units","0","v65780933","5209.8","","x","","","0"
"2011","Norman Wells, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779054","78.1","36808","","","","0"
"2011","Norman Wells, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65779055","78.2","18011","","","","0"
"2011","Norman Wells, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65779056","78.3","18797","","","","0"
"2011","Norman Wells, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65779057","78.4","36808","","","","0"
"2011","Norman Wells, Northwest Territories","","Domestic sector","Number","223","units","0","v65779058","78.5","36808","","","","0"
"2011","Norman Wells, Northwest Territories","","Transborder sector","Number","223","units","0","v65779059","78.6","0","","","","0"
"2011","Norman Wells, Northwest Territories","","Other International sector","Number","223","units","0","v65779060","78.7","0","","","","0"
"2011","Norman Wells, Northwest Territories","","Passenger flights","Number","223","units","0","v65779061","78.8","4225","","","","0"
"2011","Paulatuk, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780214","4771.1","","x","","","0"
"2011","Paulatuk, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65780215","4771.2","","x","","","0"
"2011","Paulatuk, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65780216","4771.3","","x","","","0"
"2011","Paulatuk, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65780217","4771.4","","x","","","0"
"2011","Paulatuk, Northwest Territories","","Domestic sector","Number","223","units","0","v65780218","4771.5","","x","","","0"
"2011","Paulatuk, Northwest Territories","","Transborder sector","Number","223","units","0","v65780219","4771.6","0","","","","0"
"2011","Paulatuk, Northwest Territories","","Other International sector","Number","223","units","0","v65780220","4771.7","0","","","","0"
"2011","Paulatuk, Northwest Territories","","Passenger flights","Number","223","units","0","v65780221","4771.8","","x","","","0"
"2011","Sachs Harbour, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779414","134.1","","x","","","0"
"2011","Sachs Harbour, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65779415","134.2","","x","","","0"
"2011","Sachs Harbour, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65779416","134.3","","x","","","0"
"2011","Sachs Harbour, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65779417","134.4","","x","","","0"
"2011","Sachs Harbour, Northwest Territories","","Domestic sector","Number","223","units","0","v65779418","134.5","","x","","","0"
"2011","Sachs Harbour, Northwest Territories","","Transborder sector","Number","223","units","0","v65779419","134.6","0","","","","0"
"2011","Sachs Harbour, Northwest Territories","","Other International sector","Number","223","units","0","v65779420","134.7","0","","","","0"
"2011","Sachs Harbour, Northwest Territories","","Passenger flights","Number","223","units","0","v65779421","134.8","","x","","","0"
"2011","Snap Lake, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v78991550","24090.1","0","","","","0"
"2011","Snap Lake, Northwest Territories","","Passengers enplaned","Number","223","units","0","v78991551","24090.2","0","","","","0"
"2011","Snap Lake, Northwest Territories","","Passengers deplaned","Number","223","units","0","v78991552","24090.3","0","","","","0"
"2011","Snap Lake, Northwest Territories","","Total, passenger sector","Number","223","units","0","v78991553","24090.4","0","","","","0"
"2011","Snap Lake, Northwest Territories","","Domestic sector","Number","223","units","0","v78991554","24090.5","0","","","","0"
"2011","Snap Lake, Northwest Territories","","Transborder sector","Number","223","units","0","v78991555","24090.6","0","","","","0"
"2011","Snap Lake, Northwest Territories","","Other International sector","Number","223","units","0","v78991556","24090.7","0","","","","0"
"2011","Snap Lake, Northwest Territories","","Passenger flights","Number","223","units","0","v78991557","24090.8","","x","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779638","164.1","","x","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65779639","164.2","","x","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65779640","164.3","","x","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65779641","164.4","","x","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Domestic sector","Number","223","units","0","v65779642","164.5","","x","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Transborder sector","Number","223","units","0","v65779643","164.6","0","","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Other International sector","Number","223","units","0","v65779644","164.7","0","","","","0"
"2011","Tuktoyaktuk, Northwest Territories","","Passenger flights","Number","223","units","0","v65779645","164.8","","x","","","0"
"2011","Tulita, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780614","5094.1","","x","","","0"
"2011","Tulita, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65780615","5094.2","","x","","","0"
"2011","Tulita, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65780616","5094.3","","x","","","0"
"2011","Tulita, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65780617","5094.4","","x","","","0"
"2011","Tulita, Northwest Territories","","Domestic sector","Number","223","units","0","v65780618","5094.5","","x","","","0"
"2011","Tulita, Northwest Territories","","Transborder sector","Number","223","units","0","v65780619","5094.6","0","","","","0"
"2011","Tulita, Northwest Territories","","Other International sector","Number","223","units","0","v65780620","5094.7","0","","","","0"
"2011","Tulita, Northwest Territories","","Passenger flights","Number","223","units","0","v65780621","5094.8","","x","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778734","34.1","","x","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65778735","34.2","","x","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65778736","34.3","","x","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65778737","34.4","","x","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Domestic sector","Number","223","units","0","v65778738","34.5","","x","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Transborder sector","Number","223","units","0","v65778739","34.6","0","","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Other International sector","Number","223","units","0","v65778740","34.7","0","","","","0"
"2011","Ulukhakot/Holman, Northwest Territories","","Passenger flights","Number","223","units","0","v65778741","34.8","","x","","","0"
"2011","Wekweèti, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781254","5421.1","","x","","","0"
"2011","Wekweèti, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65781255","5421.2","","x","","","0"
"2011","Wekweèti, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65781256","5421.3","","x","","","0"
"2011","Wekweèti, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65781257","5421.4","","x","","","0"
"2011","Wekweèti, Northwest Territories","","Domestic sector","Number","223","units","0","v65781258","5421.5","","x","","","0"
"2011","Wekweèti, Northwest Territories","","Transborder sector","Number","223","units","0","v65781259","5421.6","0","","","","0"
"2011","Wekweèti, Northwest Territories","","Other International sector","Number","223","units","0","v65781260","5421.7","0","","","","0"
"2011","Wekweèti, Northwest Territories","","Passenger flights","Number","223","units","0","v65781261","5421.8","","x","","","0"
"2011","Whati, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780798","5182.1","","x","","","0"
"2011","Whati, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65780799","5182.2","","x","","","0"
"2011","Whati, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65780800","5182.3","","x","","","0"
"2011","Whati, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65780801","5182.4","","x","","","0"
"2011","Whati, Northwest Territories","","Domestic sector","Number","223","units","0","v65780802","5182.5","","x","","","0"
"2011","Whati, Northwest Territories","","Transborder sector","Number","223","units","0","v65780803","5182.6","0","","","","0"
"2011","Whati, Northwest Territories","","Other International sector","Number","223","units","0","v65780804","5182.7","0","","","","0"
"2011","Whati, Northwest Territories","","Passenger flights","Number","223","units","0","v65780805","5182.8","","x","","","0"
"2011","Yellowknife, Northwest Territories","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779798","187.1","327339","","","","0"
"2011","Yellowknife, Northwest Territories","","Passengers enplaned","Number","223","units","0","v65779799","187.2","161033","","","","0"
"2011","Yellowknife, Northwest Territories","","Passengers deplaned","Number","223","units","0","v65779800","187.3","166306","","","","0"
"2011","Yellowknife, Northwest Territories","","Total, passenger sector","Number","223","units","0","v65779801","187.4","327339","","","","0"
"2011","Yellowknife, Northwest Territories","","Domestic sector","Number","223","units","0","v65779802","187.5","327339","","","","0"
"2011","Yellowknife, Northwest Territories","","Transborder sector","Number","223","units","0","v65779803","187.6","0","","","","0"
"2011","Yellowknife, Northwest Territories","","Other International sector","Number","223","units","0","v65779804","187.7","0","","","","0"
"2011","Yellowknife, Northwest Territories","","Passenger flights","Number","223","units","0","v65779805","187.8","17926","","","","0"
"2011","Nunavut","2021A000262","Total, passengers enplaned and deplaned","Number","223","units","0","v65781798","113000.1","406275","","","","0"
"2011","Nunavut","2021A000262","Passengers enplaned","Number","223","units","0","v65781799","113000.2","202563","","","","0"
"2011","Nunavut","2021A000262","Passengers deplaned","Number","223","units","0","v65781800","113000.3","203712","","","","0"
"2011","Nunavut","2021A000262","Total, passenger sector","Number","223","units","0","v65781801","113000.4","406275","","","","0"
"2011","Nunavut","2021A000262","Domestic sector","Number","223","units","0","v65781802","113000.5","406261","","","","0"
"2011","Nunavut","2021A000262","Transborder sector","Number","223","units","0","v65781803","113000.6","","x","","","0"
"2011","Nunavut","2021A000262","Other International sector","Number","223","units","0","v65781804","113000.7","","x","","","0"
"2011","Nunavut","2021A000262","Passenger flights","Number","223","units","0","v65781805","113000.8","62274","","","","0"
"2011","Arctic Bay, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780230","4801.1","","x","","","0"
"2011","Arctic Bay, Nunavut","","Passengers enplaned","Number","223","units","0","v65780231","4801.2","","x","","","0"
"2011","Arctic Bay, Nunavut","","Passengers deplaned","Number","223","units","0","v65780232","4801.3","","x","","","0"
"2011","Arctic Bay, Nunavut","","Total, passenger sector","Number","223","units","0","v65780233","4801.4","","x","","","0"
"2011","Arctic Bay, Nunavut","","Domestic sector","Number","223","units","0","v65780234","4801.5","","x","","","0"
"2011","Arctic Bay, Nunavut","","Transborder sector","Number","223","units","0","v65780235","4801.6","0","","","","0"
"2011","Arctic Bay, Nunavut","","Other International sector","Number","223","units","0","v65780236","4801.7","0","","","","0"
"2011","Arctic Bay, Nunavut","","Passenger flights","Number","223","units","0","v65780237","4801.8","","x","","","0"
"2011","Arviat, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778830","46.1","","x","","","0"
"2011","Arviat, Nunavut","","Passengers enplaned","Number","223","units","0","v65778831","46.2","","x","","","0"
"2011","Arviat, Nunavut","","Passengers deplaned","Number","223","units","0","v65778832","46.3","","x","","","0"
"2011","Arviat, Nunavut","","Total, passenger sector","Number","223","units","0","v65778833","46.4","","x","","","0"
"2011","Arviat, Nunavut","","Domestic sector","Number","223","units","0","v65778834","46.5","","x","","","0"
"2011","Arviat, Nunavut","","Transborder sector","Number","223","units","0","v65778835","46.6","0","","","","0"
"2011","Arviat, Nunavut","","Other International sector","Number","223","units","0","v65778836","46.7","0","","","","0"
"2011","Arviat, Nunavut","","Passenger flights","Number","223","units","0","v65778837","46.8","","x","","","0"
"2011","Baker Lake, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778518","4.1","","x","","","0"
"2011","Baker Lake, Nunavut","","Passengers enplaned","Number","223","units","0","v65778519","4.2","","x","","","0"
"2011","Baker Lake, Nunavut","","Passengers deplaned","Number","223","units","0","v65778520","4.3","","x","","","0"
"2011","Baker Lake, Nunavut","","Total, passenger sector","Number","223","units","0","v65778521","4.4","","x","","","0"
"2011","Baker Lake, Nunavut","","Domestic sector","Number","223","units","0","v65778522","4.5","","x","","","0"
"2011","Baker Lake, Nunavut","","Transborder sector","Number","223","units","0","v65778523","4.6","0","","","","0"
"2011","Baker Lake, Nunavut","","Other International sector","Number","223","units","0","v65778524","4.7","0","","","","0"
"2011","Baker Lake, Nunavut","","Passenger flights","Number","223","units","0","v65778525","4.8","","x","","","0"
"2011","Cambridge Bay, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778582","14.1","","x","","","0"
"2011","Cambridge Bay, Nunavut","","Passengers enplaned","Number","223","units","0","v65778583","14.2","","x","","","0"
"2011","Cambridge Bay, Nunavut","","Passengers deplaned","Number","223","units","0","v65778584","14.3","","x","","","0"
"2011","Cambridge Bay, Nunavut","","Total, passenger sector","Number","223","units","0","v65778585","14.4","","x","","","0"
"2011","Cambridge Bay, Nunavut","","Domestic sector","Number","223","units","0","v65778586","14.5","","x","","","0"
"2011","Cambridge Bay, Nunavut","","Transborder sector","Number","223","units","0","v65778587","14.6","0","","","","0"
"2011","Cambridge Bay, Nunavut","","Other International sector","Number","223","units","0","v65778588","14.7","0","","","","0"
"2011","Cambridge Bay, Nunavut","","Passenger flights","Number","223","units","0","v65778589","14.8","","x","","","0"
"2011","Cape Dorset, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779246","106.1","","x","","","0"
"2011","Cape Dorset, Nunavut","","Passengers enplaned","Number","223","units","0","v65779247","106.2","","x","","","0"
"2011","Cape Dorset, Nunavut","","Passengers deplaned","Number","223","units","0","v65779248","106.3","","x","","","0"
"2011","Cape Dorset, Nunavut","","Total, passenger sector","Number","223","units","0","v65779249","106.4","","x","","","0"
"2011","Cape Dorset, Nunavut","","Domestic sector","Number","223","units","0","v65779250","106.5","","x","","","0"
"2011","Cape Dorset, Nunavut","","Transborder sector","Number","223","units","0","v65779251","106.6","0","","","","0"
"2011","Cape Dorset, Nunavut","","Other International sector","Number","223","units","0","v65779252","106.7","0","","","","0"
"2011","Cape Dorset, Nunavut","","Passenger flights","Number","223","units","0","v65779253","106.8","","x","","","0"
"2011","Chesterfield Inlet, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779966","4149.1","","x","","","0"
"2011","Chesterfield Inlet, Nunavut","","Passengers enplaned","Number","223","units","0","v65779967","4149.2","2004","","","","0"
"2011","Chesterfield Inlet, Nunavut","","Passengers deplaned","Number","223","units","0","v65779968","4149.3","","x","","","0"
"2011","Chesterfield Inlet, Nunavut","","Total, passenger sector","Number","223","units","0","v65779969","4149.4","","x","","","0"
"2011","Chesterfield Inlet, Nunavut","","Domestic sector","Number","223","units","0","v65779970","4149.5","","x","","","0"
"2011","Chesterfield Inlet, Nunavut","","Transborder sector","Number","223","units","0","v65779971","4149.6","0","","","","0"
"2011","Chesterfield Inlet, Nunavut","","Other International sector","Number","223","units","0","v65779972","4149.7","0","","","","0"
"2011","Chesterfield Inlet, Nunavut","","Passenger flights","Number","223","units","0","v65779973","4149.8","","x","","","0"
"2011","Clyde River, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778910","58.1","","x","","","0"
"2011","Clyde River, Nunavut","","Passengers enplaned","Number","223","units","0","v65778911","58.2","","x","","","0"
"2011","Clyde River, Nunavut","","Passengers deplaned","Number","223","units","0","v65778912","58.3","","x","","","0"
"2011","Clyde River, Nunavut","","Total, passenger sector","Number","223","units","0","v65778913","58.4","","x","","","0"
"2011","Clyde River, Nunavut","","Domestic sector","Number","223","units","0","v65778914","58.5","","x","","","0"
"2011","Clyde River, Nunavut","","Transborder sector","Number","223","units","0","v65778915","58.6","0","","","","0"
"2011","Clyde River, Nunavut","","Other International sector","Number","223","units","0","v65778916","58.7","0","","","","0"
"2011","Clyde River, Nunavut","","Passenger flights","Number","223","units","0","v65778917","58.8","","x","","","0"
"2011","Coral Harbour, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778974","67.1","6323","","","","0"
"2011","Coral Harbour, Nunavut","","Passengers enplaned","Number","223","units","0","v65778975","67.2","3049","","","","0"
"2011","Coral Harbour, Nunavut","","Passengers deplaned","Number","223","units","0","v65778976","67.3","3274","","","","0"
"2011","Coral Harbour, Nunavut","","Total, passenger sector","Number","223","units","0","v65778977","67.4","6323","","","","0"
"2011","Coral Harbour, Nunavut","","Domestic sector","Number","223","units","0","v65778978","67.5","6323","","","","0"
"2011","Coral Harbour, Nunavut","","Transborder sector","Number","223","units","0","v65778979","67.6","0","","","","0"
"2011","Coral Harbour, Nunavut","","Other International sector","Number","223","units","0","v65778980","67.7","0","","","","0"
"2011","Coral Harbour, Nunavut","","Passenger flights","Number","223","units","0","v65778981","67.8","","x","","","0"
"2011","Gjoa Haven, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780502","5031.1","","x","","","0"
"2011","Gjoa Haven, Nunavut","","Passengers enplaned","Number","223","units","0","v65780503","5031.2","","x","","","0"
"2011","Gjoa Haven, Nunavut","","Passengers deplaned","Number","223","units","0","v65780504","5031.3","","x","","","0"
"2011","Gjoa Haven, Nunavut","","Total, passenger sector","Number","223","units","0","v65780505","5031.4","","x","","","0"
"2011","Gjoa Haven, Nunavut","","Domestic sector","Number","223","units","0","v65780506","5031.5","","x","","","0"
"2011","Gjoa Haven, Nunavut","","Transborder sector","Number","223","units","0","v65780507","5031.6","0","","","","0"
"2011","Gjoa Haven, Nunavut","","Other International sector","Number","223","units","0","v65780508","5031.7","0","","","","0"
"2011","Gjoa Haven, Nunavut","","Passenger flights","Number","223","units","0","v65780509","5031.8","","x","","","0"
"2011","Grise Fiord, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780510","5034.1","","x","","","0"
"2011","Grise Fiord, Nunavut","","Passengers enplaned","Number","223","units","0","v65780511","5034.2","","x","","","0"
"2011","Grise Fiord, Nunavut","","Passengers deplaned","Number","223","units","0","v65780512","5034.3","","x","","","0"
"2011","Grise Fiord, Nunavut","","Total, passenger sector","Number","223","units","0","v65780513","5034.4","","x","","","0"
"2011","Grise Fiord, Nunavut","","Domestic sector","Number","223","units","0","v65780514","5034.5","","x","","","0"
"2011","Grise Fiord, Nunavut","","Transborder sector","Number","223","units","0","v65780515","5034.6","0","","","","0"
"2011","Grise Fiord, Nunavut","","Other International sector","Number","223","units","0","v65780516","5034.7","0","","","","0"
"2011","Grise Fiord, Nunavut","","Passenger flights","Number","223","units","0","v65780517","5034.8","","x","","","0"
"2011","Hall Beach, Nunavut","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778646","22.1","","x","","","0"
"2011","Hall Beach, Nunavut","","Passengers enplaned","Number","223","units","0","v65778647","22.2","","x","","","0"
"2011","Hall Beach, Nunavut","","Passengers deplaned","Number","223","units","0","v65778648","22.3","","x","","","0"
