month,day,hour,stadium,city,latitude,longitude,timezone_abbreviation,elevation,temperature_2m,relative_humidity_2m,apparent_temperature,span_hours,hour_utc
6,11,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.68,63.73333333,19.41333333,,16
6,11,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.10666667,63.13333333,20.00666667,,17
6,11,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.48666667,62.66666667,20.38666667,,18
6,11,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.41333333,63.93333333,20.10666667,,19
6,11,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.32,65.4,19.82666667,,20
6,11,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.2,66.13333333,19.45333333,,21
6,11,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.16666667,65.73333333,19.25333333,,22
6,11,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.84,67.06666667,18.99333333,,23
6,11,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.06,70.6,18.36666667,,0
6,11,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,18.28,74.46666667,17.78,,1
6,11,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,17.69333333,77.33333333,17.1,,2
6,12,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.90666667,68.73333333,20.3,,16
6,12,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.67333333,66.33333333,21.48666667,,17
6,12,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.14666667,65.13333333,22,,18
6,12,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.57333333,63.33333333,22.19333333,,19
6,12,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.69333333,62.13333333,22.00666667,,20
6,12,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.80666667,60.86666667,21.81333333,,21
6,12,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.52666667,60.86666667,21.18666667,,22
6,12,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.91333333,61.4,20.18666667,,23
6,12,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.78,62.8,18.75333333,,0
6,12,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,18.59333333,64.86666667,17.32,,1
6,12,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,17.68,65.73333333,16.26666667,,2
6,13,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.9,58.33333333,20.66,,16
6,13,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.08666667,58.86666667,20.89333333,,17
6,13,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.32666667,57.66666667,21.04,,18
6,13,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.44666667,57.13333333,20.96,,19
6,13,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.48666667,56.93333333,20.86666667,,20
6,13,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.24,58.6,20.50666667,,21
6,13,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.86666667,60.06666667,19.97333333,,22
6,13,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.28666667,63.2,19.39333333,,23
6,13,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.60666667,65.53333333,18.62666667,,0
6,13,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,18.77333333,69.06666667,17.87333333,,1
6,13,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,18.03333333,71.06666667,17.14666667,,2
6,14,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.38666667,62.46666667,20.67333333,,16
6,14,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.75333333,60.33333333,21.36666667,,17
6,14,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.02666667,58.6,21.76,,18
6,14,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.16666667,57.06666667,21.54,,19
6,14,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.24,57,21.14,,20
6,14,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.00666667,56.8,20.22666667,,21
6,14,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.66666667,56.73333333,19.53333333,,22
6,14,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.02666667,57.66666667,18.74666667,,23
6,14,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.28,59.66666667,18.12666667,,0
6,14,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,18.40666667,62.26666667,17.30666667,,1
6,14,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,17.53333333,63.93333333,16.30666667,,2
6,15,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.25333333,56.33333333,19.36666667,,16
6,15,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.73333333,54.6,20.03333333,,17
6,15,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.19333333,53.33333333,20.65333333,,18
6,15,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.49333333,52.66666667,21.01333333,,19
6,15,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.46,53.26666667,20.79333333,,20
6,15,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.25333333,54.53333333,20.36666667,,21
6,15,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.8,56.6,19.65333333,,22
6,15,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.18666667,58.6,18.98666667,,23
6,15,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.33333333,59.66666667,17.98,,0
6,15,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,18.28666667,62.13333333,16.88,,1
6,15,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,17.38666667,64.26666667,15.88,,2
6,16,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.2,56.53333333,22.26666667,,16
6,16,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.56666667,56.26666667,23.02,,17
6,16,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.04666667,55,23.55333333,,18
6,16,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.41333333,53.13333333,23.63333333,,19
6,16,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.75333333,50.66666667,23.40666667,,20
6,16,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.27333333,51.33333333,22.37333333,,21
6,16,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.34,53.93333333,21.02,,22
6,16,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.26,56.6,19.82666667,,23
6,16,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.10666667,58.86666667,18.74,,0
6,16,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.06666667,60.4,17.68,,1
6,16,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,18.18666667,62.2,16.76,,2
6,17,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.20666667,52.06666667,22.86,,16
6,17,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.14666667,49.06666667,23.8,,17
6,17,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.82666667,46.66666667,24.27333333,,18
6,17,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.13333333,45.26666667,24.13333333,,19
6,17,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.94666667,46,23.6,,20
6,17,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.38666667,48.2,22.72,,21
6,17,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.46666667,51.66666667,21.71333333,,22
6,17,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.38666667,54.73333333,20.70666667,,23
6,17,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.1,58,19.58,,0
6,17,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.98,60.8,18.55333333,,1
6,17,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.13333333,63.86666667,17.78666667,,2
6,18,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.22666667,70.13333333,22.04,,16
6,18,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.66666667,68.6,22.64666667,,17
6,18,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.34666667,66.26666667,23.50666667,,18
6,18,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.79333333,64.46666667,23.76666667,,19
6,18,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.99333333,64,23.76,,20
6,18,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.1,63.93333333,23.61333333,,21
6,18,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.25333333,63.4,23.79333333,,22
6,18,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.69333333,64.8,23.06,,23
6,18,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.62,68.26666667,21.94666667,,0
6,18,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.45333333,72.53333333,20.75333333,,1
6,18,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.61333333,76.26666667,19.93333333,,2
6,19,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.02,58.06666667,24.30666667,,16
6,19,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.84,53.8,24.88,,17
6,19,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.3,50.66666667,25.00666667,,18
6,19,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.34,49.33333333,24.57333333,,19
6,19,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.14,48.26666667,23.81333333,,20
6,19,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.8,48.33333333,23.13333333,,21
6,19,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.28666667,49.8,22.66666667,,22
6,19,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.34,53.53333333,22.15333333,,23
6,19,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.92,57.66666667,20.91333333,,0
6,19,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.58,61.33333333,19.62666667,,1
6,19,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.51333333,64.33333333,18.5,,2
6,20,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.13333333,59.8,24.04666667,,16
6,20,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.8,59.26666667,25.12,,17
6,20,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.41333333,57.46666667,25.66666667,,18
6,20,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.69333333,57.13333333,25.63333333,,19
6,20,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.65333333,58.46666667,25.28,,20
6,20,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.37333333,61.46666667,24.84666667,,21
6,20,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.08,63.4,24.54666667,,22
6,20,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.52,66,24.13333333,,23
6,20,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.39333333,70.2,23.12666667,,0
6,20,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.26666667,74.26666667,22.02666667,,1
6,20,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.37333333,77.13333333,21.11333333,,2
6,21,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.88666667,74.53333333,25.80666667,,16
6,21,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.42,73.26666667,26.56,,17
6,21,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.82666667,72.33333333,27.08666667,,18
6,21,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.22666667,70.26666667,27.16666667,,19
6,21,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.37333333,68.4,26.74,,20
6,21,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.19333333,66.8,25.86666667,,21
6,21,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.57333333,67.33333333,24.86666667,,22
6,21,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.78666667,69.2,24.06666667,,23
6,21,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.84,71.2,23.19333333,,0
6,21,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.81333333,72.8,22.10666667,,1
6,21,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.03333333,73.53333333,21.2,,2
6,22,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.12,66.53333333,25.72666667,,16
6,22,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.61333333,64.13333333,26.25333333,,17
6,22,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.24,60.33333333,26.76666667,,18
6,22,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.22666667,58.93333333,26.4,,19
6,22,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.73333333,58.26666667,25.28666667,,20
6,22,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.95333333,59.93333333,24.15333333,,21
6,22,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.36,61.33333333,23.45333333,,22
6,22,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.96,63.26666667,23.30666667,,23
6,22,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.26,65.8,22.68,,0
6,22,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.34666667,68.8,21.82,,1
6,22,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.42,72,20.9,,2
6,23,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.48,66.86666667,26.14,,16
6,23,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.07333333,63.4,26.69333333,,17
6,23,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.67333333,58.6,26.88666667,,18
6,23,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,26.16,54.26666667,26.7,,19
6,23,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,26.34666667,51.93333333,26.18666667,,20
6,23,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.96666667,52.86666667,25.19333333,,21
6,23,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.28,55.4,24.31333333,,22
6,23,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.42666667,59.06666667,23.62666667,,23
6,23,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.41333333,62.53333333,22.97333333,,0
6,23,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.36,65.86666667,22.06,,1
6,23,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.45333333,67.53333333,21.12,,2
6,24,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.94,54.13333333,26.91333333,,16
6,24,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,26.62666667,51.13333333,27.51333333,,17
6,24,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,27.21333333,48.6,27.85333333,,18
6,24,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,27.47333333,47.46666667,27.85333333,,19
6,24,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,27.35333333,48.13333333,27.57333333,,20
6,24,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,27.07333333,49.4,27.17333333,,21
6,24,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,26.68666667,51.6,26.92,,22
6,24,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.96666667,54.06666667,26.3,,23
6,24,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.84,57.33333333,25.28666667,,0
6,24,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.51333333,61.46666667,23.94,,1
6,24,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.43333333,65.53333333,22.87333333,,2
6,25,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.04666667,61.93333333,26.26666667,,16
6,25,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.54666667,60.33333333,26.82,,17
6,25,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.92,59.53333333,27.32,,18
6,25,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.80666667,61.86666667,27.3,,19
6,25,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.56666667,64.73333333,27.15333333,,20
6,25,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,25.07333333,68.46666667,26.48666667,,21
6,25,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,24.53333333,71.33333333,25.81333333,,22
6,25,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.74666667,74.73333333,24.97333333,,23
6,25,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.89333333,77.46666667,24.13333333,,0
6,25,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.16666667,79.06666667,23.38666667,,1
6,25,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.75333333,79.46666667,22.88,,2
6,26,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.48,68.6,23.91333333,,16
6,26,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.89333333,67.6,24.42666667,,17
6,26,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.98,67.73333333,24.48666667,,18
6,26,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.78666667,69.66666667,24.30666667,,19
6,26,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.52666667,71.6,24.04666667,,20
6,26,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.23333333,74.26666667,24.01333333,,21
6,26,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.88,75.46666667,23.80666667,,22
6,26,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.49333333,76.13333333,23.47333333,,23
6,26,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.84,77.6,22.64,,0
6,26,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.05333333,80.6,21.79333333,,1
6,26,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.32666667,83.6,21.08666667,,2
6,27,12,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.83333333,66.26666667,21.65333333,,16
6,27,13,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.62,63.93333333,22.78,,17
6,27,14,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.24,62.13333333,23.62666667,,18
6,27,15,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.62,61.06666667,24.04,,19
6,27,16,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.54666667,61.66666667,23.72,,20
6,27,17,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,23.22,62,22.99333333,,21
6,27,18,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.70666667,62.26666667,22.06,,22
6,27,19,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,22.08666667,62.86666667,21.26,,23
6,27,20,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,21.20666667,64.46666667,20.35333333,,0
6,27,21,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,20.36666667,66.4,19.55333333,,1
6,27,22,BMO Field,Toronto,43.690685,-79.41174,GMT-4,83,19.71333333,68.06666667,18.93333333,,2
6,11,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.68666667,47.73333333,23.69333333,,16
6,11,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.06,46.13333333,23.66,,17
6,11,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.06,46.66666667,23.25333333,,18
6,11,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.76666667,49.13333333,22.77333333,,19
6,11,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.41333333,51.13333333,22.47333333,,20
6,11,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.04666667,52.93333333,22.27333333,,21
6,11,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.57333333,54.93333333,21.98666667,,22
6,11,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.94666667,59.26666667,21.64666667,,23
6,11,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.22,64.06666667,21.17333333,,0
6,11,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,20.54,68,20.65333333,,1
6,11,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,19.94,69.93333333,20.07333333,,2
6,12,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.06,65.06666667,23.33333333,,16
6,12,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.7,62,23.93333333,,17
6,12,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.27333333,58.46666667,24.28666667,,18
6,12,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.66,56.4,24.4,,19
6,12,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.50666667,57.06666667,24.03333333,,20
6,12,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.94666667,61.26666667,23.55333333,,21
6,12,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.15333333,66.13333333,22.98,,22
6,12,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.32,70.66666667,22.60666667,,23
6,12,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.57333333,74.73333333,22.16,,0
6,12,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,20.86,78.8,21.72,,1
6,12,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,20.30666667,82.06666667,21.16666667,,2
6,13,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,25.86666667,48.86666667,26.84666667,,16
6,13,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,26.52666667,47.33333333,27.35333333,,17
6,13,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,26.49333333,47.53333333,26.80666667,,18
6,13,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,26.16666667,48.26666667,26.00666667,,19
6,13,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,25.74,49.2,25.1,,20
6,13,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,25.46,50.13333333,24.64,,21
6,13,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.84,52.2,23.98,,22
6,13,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.92,54.06666667,23.08666667,,23
6,13,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.82666667,56.46666667,22.05333333,,0
6,13,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.88666667,57.53333333,21.08,,1
6,13,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.08,59,20.27333333,,2
6,14,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.72,66.06666667,23.62666667,,16
6,14,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.48,67,23.39333333,,17
6,14,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.14666667,69,22.85333333,,18
6,14,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.91333333,70.33333333,22.43333333,,19
6,14,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.31333333,69.66666667,22.83333333,,20
6,14,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.41333333,69.2,22.70666667,,21
6,14,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.90666667,71.4,22.2,,22
6,14,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.1,74.06666667,21.36,,23
6,14,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,20.28666667,76,20.68,,0
6,14,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,19.72666667,76.6,20.14,,1
6,14,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,19.22666667,77.86666667,19.71333333,,2
6,15,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.20666667,53.86666667,23.35333333,,16
6,15,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.74666667,51.66666667,23.70666667,,17
6,15,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.12666667,50.33333333,23.82666667,,18
6,15,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.15333333,50.2,23.39333333,,19
6,15,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,24.13333333,50.06666667,23.04666667,,20
6,15,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.8,51.46666667,22.44,,21
6,15,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,23.21333333,54.33333333,21.95333333,,22
6,15,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.16666667,59.46666667,21.36666667,,23
6,15,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,20.93333333,64.53333333,20.5,,0
6,15,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,19.77333333,69.46666667,19.61333333,,1
6,15,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,18.96666667,72.13333333,18.77333333,,2
6,16,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.18,54.53333333,21.60666667,,16
6,16,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.35333333,55.53333333,21.90666667,,17
6,16,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,22.14666667,58.46666667,21.73333333,,18
6,16,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.76,61.26666667,21.23333333,,19
6,16,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,GMT-4,4,21.48,62.73333333,20.78,,20
