month,day,hour,stadium,city,latitude,longitude,utc_offset_seconds,timezone,timezone_abbreviation,elevation,temperature_2m,relative_humidity_2m,apparent_temperature
6,26,15,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.78666666666667,69.66666666666667,24.30666666666667
6,26,16,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.526666666666667,71.6,24.04666666666667
6,26,17,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.233333333333334,74.26666666666667,24.013333333333332
6,26,18,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.880000000000006,75.46666666666667,23.80666666666667
6,26,19,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.493333333333336,76.13333333333334,23.473333333333336
6,26,20,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,21.84,77.6,22.639999999999997
6,26,21,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,21.053333333333335,80.6,21.793333333333337
6,26,22,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,20.326666666666668,83.6,21.08666666666667
6,26,23,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,20.44666666666667,83.0,21.300000000000004
6,27,0,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.413333333333334,76.53333333333333,18.773333333333333
6,27,1,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.3,79.26666666666667,18.566666666666666
6,27,2,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,18.953333333333333,78.66666666666667,18.086666666666666
6,27,3,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,18.62,79.33333333333333,17.78666666666667
6,27,4,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,18.27333333333333,80.2,17.54
6,27,5,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,17.9,81.13333333333334,17.2
6,27,6,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,17.78666666666667,81.26666666666667,17.09333333333333
6,27,7,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,18.10666666666667,80.33333333333333,17.459999999999997
6,27,8,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,18.779999999999998,78.2,18.21333333333333
6,27,9,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.626666666666665,74.93333333333334,19.04
6,27,10,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,20.326666666666664,71.73333333333333,19.740000000000002
6,27,11,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,21.1,68.46666666666667,20.600000000000005
6,27,12,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,21.833333333333332,66.26666666666667,21.65333333333334
6,27,13,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.620000000000005,63.93333333333333,22.779999999999998
6,27,14,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.240000000000002,62.13333333333333,23.62666666666666
6,27,15,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.62,61.06666666666667,24.039999999999996
6,27,16,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.546666666666667,61.666666666666664,23.720000000000002
6,27,17,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.220000000000006,62.0,22.993333333333332
6,27,18,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.706666666666667,62.266666666666666,22.06
6,27,19,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.08666666666667,62.86666666666667,21.259999999999998
6,27,20,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,21.206666666666667,64.46666666666667,20.353333333333335
6,27,21,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,20.36666666666667,66.4,19.55333333333333
6,27,22,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.713333333333335,68.06666666666666,18.933333333333334
6,27,23,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.573333333333334,73.0,18.926666666666666
6,28,0,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,18.72666666666667,70.93333333333334,18.09333333333333
6,28,1,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,18.193333333333335,74.33333333333333,17.526666666666667
6,28,2,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,17.660000000000004,76.0,16.973333333333333
6,28,3,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,17.186666666666667,78.0,16.619999999999997
6,28,4,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,16.93333333333333,79.6,16.58
6,28,5,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,16.813333333333333,81.2,16.66
6,28,6,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,17.093333333333337,81.46666666666667,17.1
6,28,7,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,17.793333333333333,80.6,17.953333333333333
6,28,8,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.053333333333335,77.13333333333334,19.293333333333333
6,28,9,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,20.39333333333333,72.8,20.66
6,28,10,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,21.700000000000003,67.93333333333334,22.046666666666667
6,28,11,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.800000000000004,63.53333333333333,23.339999999999996
6,28,12,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.586666666666666,59.8,24.180000000000003
6,28,13,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,24.08,56.46666666666667,24.540000000000003
6,28,14,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,24.373333333333328,53.733333333333334,24.526666666666667
6,28,15,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,24.619999999999997,50.86666666666667,24.39333333333333
6,28,16,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,24.626666666666665,49.13333333333333,23.939999999999998
6,28,17,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,24.286666666666665,49.2,23.12666666666666
6,28,18,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,23.69333333333333,51.13333333333333,22.319999999999997
6,28,19,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.973333333333333,53.733333333333334,21.566666666666666
6,28,20,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,22.006666666666668,56.6,20.706666666666667
6,28,21,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,20.940000000000005,59.6,19.773333333333333
6,28,22,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.940000000000005,62.8,18.986666666666668
6,28,23,BMO Field,Toronto,43.690685,-79.41174,-14400,America/Toronto,GMT-4,83.0,19.24666666666667,67.2,18.513333333333332
6,10,0,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.046666666666667,78.06666666666666,18.18
6,10,1,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.566666666666666,80.86666666666666,17.65333333333333
6,10,2,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.27333333333333,79.66666666666667,17.09333333333333
6,10,3,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.933333333333334,79.46666666666667,16.640000000000004
6,10,4,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.533333333333335,80.53333333333333,16.233333333333334
6,10,5,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.279999999999998,81.2,15.96666666666667
6,10,6,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.42,81.06666666666666,16.14
6,10,7,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.206666666666667,78.46666666666667,16.926666666666666
6,10,8,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.44666666666667,73.6,18.08
6,10,9,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.74666666666667,67.6,19.339999999999996
6,10,10,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.82,62.0,20.419999999999998
6,10,11,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.733333333333334,57.0,21.353333333333335
6,10,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.519999999999996,53.333333333333336,22.14666666666667
6,10,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.333333333333336,50.53333333333333,22.986666666666665
6,10,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.066666666666666,48.6,23.73333333333333
6,10,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.653333333333332,46.53333333333333,24.013333333333332
6,10,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.893333333333334,44.8,23.686666666666664
6,10,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.633333333333333,44.93333333333333,22.986666666666668
6,10,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.966666666666672,47.06666666666667,22.426666666666666
6,10,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.019999999999996,50.8,22.07333333333333
6,10,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.9,55.4,21.486666666666668
6,10,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.66,61.266666666666666,20.413333333333334
6,10,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.57333333333333,66.4,19.32
6,10,23,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.61333333333333,74.0,18.6
6,11,0,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.373333333333335,73.2,18.4
6,11,1,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.58,75.86666666666666,17.6
6,11,2,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.046666666666667,78.66666666666667,17.093333333333337
6,11,3,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.66,80.26666666666667,16.58
6,11,4,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.220000000000002,82.06666666666666,16.09333333333333
6,11,5,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,15.913333333333332,83.26666666666667,15.813333333333333
6,11,6,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.16,82.26666666666667,16.113333333333333
6,11,7,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.146666666666665,78.73333333333333,17.24666666666667
6,11,8,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.766666666666666,71.86666666666666,18.9
6,11,9,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.42,64.26666666666667,20.633333333333333
6,11,10,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.87333333333333,56.666666666666664,22.04
6,11,11,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.926666666666666,51.266666666666666,23.1
6,11,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.686666666666664,47.733333333333334,23.69333333333333
6,11,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.060000000000002,46.13333333333333,23.66
6,11,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.060000000000002,46.666666666666664,23.253333333333334
6,11,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.766666666666666,49.13333333333333,22.773333333333333
6,11,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.413333333333334,51.13333333333333,22.473333333333336
6,11,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.046666666666667,52.93333333333333,22.273333333333333
6,11,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.573333333333334,54.93333333333333,21.986666666666668
6,11,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.94666666666667,59.266666666666666,21.646666666666665
6,11,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.219999999999995,64.06666666666666,21.173333333333336
6,11,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.540000000000003,68.0,20.653333333333332
6,11,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.94,69.93333333333334,20.073333333333334
6,11,23,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.2,71.06666666666666,19.226666666666667
6,12,0,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.166666666666668,76.66666666666667,19.353333333333335
6,12,1,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.653333333333332,74.2,18.566666666666666
6,12,2,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.279999999999998,76.13333333333334,18.27333333333333
6,12,3,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.933333333333334,78.6,18.019999999999996
6,12,4,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.619999999999997,81.2,17.84
6,12,5,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.453333333333333,83.8,17.759999999999998
6,12,6,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.686666666666667,84.33333333333333,18.093333333333337
6,12,7,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.42,82.93333333333334,18.85333333333334
6,12,8,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.62,79.0,20.100000000000005
6,12,9,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.793333333333337,75.0,21.240000000000002
6,12,10,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.78666666666667,70.86666666666666,22.14
6,12,11,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.46,67.93333333333334,22.779999999999998
6,12,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.060000000000002,65.06666666666666,23.333333333333332
6,12,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.7,62.0,23.933333333333337
6,12,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.273333333333333,58.46666666666667,24.28666666666667
6,12,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.660000000000004,56.4,24.4
6,12,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.506666666666668,57.06666666666667,24.033333333333328
6,12,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.946666666666665,61.266666666666666,23.55333333333333
6,12,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.15333333333334,66.13333333333334,22.98
6,12,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.320000000000004,70.66666666666667,22.606666666666673
6,12,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.573333333333338,74.73333333333333,22.160000000000004
6,12,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.860000000000003,78.8,21.720000000000002
6,12,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.306666666666665,82.06666666666666,21.166666666666668
6,12,23,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.706666666666667,79.66666666666667,20.226666666666667
6,13,0,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.486666666666665,76.46666666666667,19.813333333333336
6,13,1,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.77333333333333,84.86666666666666,19.646666666666665
6,13,2,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.133333333333333,86.06666666666666,19.019999999999996
6,13,3,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.58,87.0,18.42
6,13,4,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.08,87.93333333333334,17.793333333333333
6,13,5,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.86,88.2,17.406666666666663
6,13,6,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.08,86.13333333333334,17.446666666666665
6,13,7,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.113333333333333,80.46666666666667,18.426666666666666
6,13,8,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.71333333333333,72.06666666666666,19.959999999999997
6,13,9,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.586666666666666,63.733333333333334,21.959999999999997
6,13,10,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.26,57.333333333333336,23.87333333333333
6,13,11,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.720000000000002,52.333333333333336,25.62666666666666
6,13,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,25.86666666666667,48.86666666666667,26.84666666666666
6,13,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,26.526666666666667,47.333333333333336,27.35333333333333
6,13,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,26.493333333333336,47.53333333333333,26.806666666666665
6,13,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,26.16666666666667,48.266666666666666,26.006666666666668
6,13,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,25.74,49.2,25.100000000000005
6,13,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,25.46,50.13333333333333,24.64
6,13,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,24.84,52.2,23.98
6,13,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.92,54.06666666666667,23.086666666666666
6,13,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.826666666666664,56.46666666666667,22.053333333333335
6,13,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.886666666666663,57.53333333333333,21.08
6,13,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.08,59.0,20.27333333333333
6,13,23,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.28666666666667,67.4,20.04
6,14,0,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.240000000000002,69.53333333333333,18.999999999999996
6,14,1,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.12666666666667,66.73333333333333,18.606666666666666
6,14,2,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.633333333333333,70.66666666666667,18.206666666666667
6,14,3,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.206666666666667,74.33333333333333,17.87333333333333
6,14,4,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.946666666666665,77.13333333333334,17.71333333333333
6,14,5,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.9,79.33333333333333,17.813333333333333
6,14,6,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.133333333333333,80.46666666666667,18.173333333333336
6,14,7,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.673333333333336,79.2,18.68
6,14,8,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.553333333333335,75.86666666666666,19.56
6,14,9,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.486666666666668,72.2,20.513333333333332
6,14,10,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.466666666666665,69.26666666666667,21.660000000000004
6,14,11,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.153333333333332,67.4,22.733333333333334
6,14,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.720000000000002,66.06666666666666,23.62666666666667
6,14,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.48,67.0,23.393333333333334
6,14,14,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.146666666666665,69.0,22.85333333333334
6,14,15,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.91333333333333,70.33333333333333,22.433333333333334
6,14,16,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.313333333333333,69.66666666666667,22.833333333333332
6,14,17,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.413333333333334,69.2,22.706666666666667
6,14,18,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.90666666666667,71.4,22.2
6,14,19,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.1,74.06666666666666,21.36
6,14,20,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.286666666666672,76.0,20.679999999999996
6,14,21,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.72666666666667,76.6,20.14
6,14,22,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.226666666666667,77.86666666666666,19.713333333333335
6,14,23,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,19.246666666666666,73.46666666666667,19.40666666666667
6,15,0,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.0,81.6,18.246666666666663
6,15,1,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.666666666666668,85.8,18.18
6,15,2,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.44,86.46666666666667,17.899999999999995
6,15,3,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.16,86.66666666666667,17.519999999999996
6,15,4,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.880000000000003,86.93333333333334,17.019999999999996
6,15,5,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.693333333333335,86.86666666666666,16.726666666666667
6,15,6,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,16.906666666666666,85.13333333333334,16.793333333333333
6,15,7,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,17.686666666666667,81.06666666666666,17.52
6,15,8,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,18.82,75.8,18.58
6,15,9,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,20.1,69.66666666666667,19.826666666666668
6,15,10,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,21.26666666666667,63.8,21.086666666666666
6,15,11,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,22.273333333333337,58.4,22.240000000000002
6,15,12,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.206666666666667,53.86666666666667,23.353333333333335
6,15,13,MetLife Stadium,East Rutherford,40.808434,-74.0199,-14400,America/New_York,GMT-4,4.0,23.746666666666666,51.666666666666664,23.706666666666663
